,scale,km_kilometers,m,metres,scale_grp,legend,figure,mapp,alignment_sheet,sheet,figure_grp,north,n,words_in_page,No_of_images,Area_of_images,dataID,pageNo,paths_l
0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,3,674022,4160317,1,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2124,1,38070,4160317,2,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
2,0,0,0,0,0,0,0,0,0,0,0,0,0,2187,1,38070,4160317,3,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
3,0,0,0,0,0,0,0,0,0,0,0,0,0,2164,1,38070,4160317,4,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
4,0,0,0,0,0,0,0,0,0,0,0,0,0,2196,1,38070,4160317,5,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
5,0,0,0,0,0,0,0,0,0,0,0,0,0,2187,1,38070,4160317,6,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
6,0,0,0,0,0,0,0,0,0,0,0,0,0,2084,1,38070,4160317,7,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
7,0,0,0,0,0,0,0,0,0,0,0,0,0,2116,1,38070,4160317,8,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
8,0,0,0,0,0,0,0,0,0,0,0,0,0,2094,2,40406,4160317,9,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
9,0,0,0,0,0,0,0,0,0,0,0,0,0,2185,14,70518,4160317,10,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
10,0,0,0,0,0,0,0,0,0,0,0,0,0,2141,9,57718,4160317,11,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
11,0,0,0,0,0,0,0,0,0,0,0,0,0,2262,18,83100,4160317,12,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
12,0,0,0,0,0,0,0,0,0,0,0,0,0,1818,2,40662,4160317,13,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
13,0,0,0,1,1,0,0,0,0,0,0,0,0,1496,1,38070,4160317,14,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
14,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,1,38070,4160317,15,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
15,0,0,0,0,0,0,0,0,0,0,0,0,0,1051,1,38070,4160317,16,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
16,0,0,0,0,0,0,1,0,0,0,1,0,0,1184,1,38070,4160317,17,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
17,0,0,0,2,1,0,0,0,0,0,0,0,0,1132,1,38070,4160317,18,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
18,0,1,0,1,1,0,0,0,0,0,0,0,0,1190,1,38070,4160317,19,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
19,0,0,0,8,1,0,0,0,0,0,0,0,0,1234,1,38070,4160317,20,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
20,0,0,0,0,0,0,0,0,0,0,0,0,0,681,1,38070,4160317,21,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
21,0,0,0,2,1,0,1,0,0,0,1,0,0,886,1,38070,4160317,22,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
22,1,1,0,1,1,0,1,0,0,0,1,1,0,7596,6,1489257,4160317,23,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
23,0,0,0,0,0,0,0,0,0,0,0,0,0,1271,1,38070,4160317,24,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
24,0,0,0,0,0,0,0,0,0,0,0,0,0,1326,1,38070,4160317,25,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
25,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,1,38070,4160317,26,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
26,0,0,0,0,0,0,0,0,0,0,0,0,0,1115,1,38070,4160317,27,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
27,0,0,0,0,0,0,0,0,0,0,0,0,0,1252,1,38070,4160317,28,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
28,0,0,0,0,0,0,0,0,0,0,0,0,0,1334,1,38070,4160317,29,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
29,0,0,0,0,0,0,0,0,0,0,0,0,0,1313,1,38070,4160317,30,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
30,0,0,0,0,0,0,0,0,0,0,0,0,0,1329,1,38070,4160317,31,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
31,0,0,0,0,0,0,0,0,0,0,0,0,0,860,1,38070,4160317,32,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
32,0,0,0,0,0,0,0,0,0,0,0,0,0,1303,1,38070,4160317,33,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
33,0,0,0,0,0,0,0,0,0,0,0,0,0,1255,1,38070,4160317,34,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
34,0,0,0,0,0,0,0,0,0,0,0,0,0,1130,1,38070,4160317,35,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
35,0,0,0,0,0,0,0,0,0,0,0,0,0,1825,1,38070,4160317,36,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
36,0,0,0,0,0,0,0,0,0,0,0,0,0,1604,1,38070,4160317,37,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
37,0,0,0,0,0,0,0,0,0,0,0,0,0,1640,1,38070,4160317,38,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
38,0,0,0,0,0,0,0,0,1,1,1,0,0,1047,1,38070,4160317,39,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
39,0,0,0,0,0,0,0,0,0,0,0,1,0,1093,1,38070,4160317,40,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
40,0,0,0,0,1,0,0,0,0,0,0,0,0,1267,1,38070,4160317,41,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
41,0,0,0,0,0,0,0,0,0,0,0,1,0,1448,2,42006,4160317,42,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
42,0,0,0,0,0,0,0,0,0,0,0,0,0,1194,1,38070,4160317,43,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
43,0,0,0,0,0,0,0,0,0,0,0,0,0,1323,1,38070,4160317,44,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
44,0,0,0,0,0,0,0,0,0,0,0,0,0,1281,1,38070,4160317,45,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
45,0,0,0,0,0,0,0,0,0,0,0,0,0,1166,1,38070,4160317,46,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
46,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,1,38070,4160317,47,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
47,0,0,0,0,0,0,0,0,0,0,0,0,0,403,1,38070,4160317,48,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
48,0,0,0,0,0,0,0,0,0,0,1,0,0,1340,1,38070,4160317,49,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
49,0,0,0,0,0,0,0,0,0,0,1,0,0,1562,1,38070,4160317,50,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
50,0,0,0,0,0,0,0,0,0,0,0,1,0,1317,1,38070,4160317,51,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
51,0,0,0,0,0,0,0,0,0,0,0,0,0,648,1,38070,4160317,52,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
52,0,0,0,0,0,0,0,0,0,0,0,0,0,1575,1,38070,4160317,53,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
53,2,0,0,0,1,0,0,0,0,0,0,0,0,1235,1,38070,4160317,54,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
54,1,0,0,0,1,0,0,0,0,0,0,0,0,1120,1,38070,4160317,55,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
55,0,0,0,0,0,0,0,0,0,0,0,0,0,1208,1,38070,4160317,56,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
56,0,0,0,0,0,0,0,0,0,0,0,0,0,1519,1,38070,4160317,57,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
57,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,1,38070,4160317,58,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
58,0,0,0,0,0,0,0,0,0,0,0,0,0,1826,1,38070,4160317,59,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
59,0,0,0,0,0,0,0,0,0,0,0,0,0,1711,1,38070,4160317,60,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
60,0,0,0,0,0,0,0,0,0,0,0,0,0,1578,1,38070,4160317,61,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
61,0,0,0,0,0,0,1,0,0,0,1,0,0,641,1,38070,4160317,62,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
62,1,1,0,1,1,0,1,0,0,0,1,2,0,4623,33,4747122,4160317,63,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
63,1,1,0,1,1,0,1,0,0,0,1,2,0,14188,33,3366927,4160317,64,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
64,1,1,0,1,1,0,1,0,0,0,1,2,0,15626,6,1489257,4160317,65,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
65,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,1,38070,4160317,66,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
66,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,1,38070,4160317,67,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
67,0,0,0,0,0,0,2,0,0,0,1,0,0,1276,1,38070,4160317,68,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
68,0,0,0,0,0,0,0,0,0,0,0,0,0,1253,1,38070,4160317,69,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
69,1,0,0,0,1,0,0,0,0,0,0,0,0,1363,1,38070,4160317,70,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
70,1,0,0,0,1,0,0,0,0,0,0,0,0,1465,1,38070,4160317,71,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
71,1,0,0,0,1,0,0,0,0,0,0,0,0,1299,2,42195,4160317,72,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
72,0,0,0,0,1,0,0,0,0,0,0,2,0,1162,6,59421,4160317,73,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
73,1,0,0,0,1,0,0,0,0,0,0,0,0,1246,2,42327,4160317,74,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
74,0,0,0,0,0,0,0,0,0,0,0,0,0,1233,7,63546,4160317,75,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
75,0,0,0,0,0,0,0,0,0,0,0,0,0,658,2,42327,4160317,76,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
76,0,0,0,0,0,0,0,0,0,0,0,0,0,1203,1,38070,4160317,77,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
77,0,0,0,0,0,0,0,0,0,0,0,0,0,1773,1,38070,4160317,78,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
78,0,0,0,0,0,0,0,0,0,0,0,0,0,1373,2,42006,4160317,79,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
79,0,0,0,1,1,0,0,0,0,0,0,0,0,1682,1,38070,4160317,80,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
80,0,0,0,0,0,0,0,0,0,0,0,0,0,1375,1,38070,4160317,81,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
81,0,0,0,0,1,0,0,0,0,0,0,1,0,1314,2,42129,4160317,82,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
82,0,0,0,0,1,0,0,0,0,0,0,1,0,1229,1,38070,4160317,83,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
83,0,0,0,0,0,0,0,0,0,0,0,0,0,1162,1,38070,4160317,84,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
84,0,0,0,0,0,0,0,0,0,0,0,0,0,1723,1,38070,4160317,85,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
85,0,0,0,0,0,0,0,0,0,0,0,0,0,1218,1,38070,4160317,86,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
86,0,0,0,0,0,0,0,0,1,2,1,0,0,1323,1,38070,4160317,87,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
87,0,0,0,1,1,0,0,0,0,1,1,0,0,1295,1,38070,4160317,88,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
88,0,0,0,0,0,0,0,0,0,1,1,0,0,992,1,38070,4160317,89,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
89,0,0,0,0,0,0,0,0,0,0,0,0,0,1307,1,38070,4160317,90,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
90,0,0,0,0,0,0,0,0,0,0,0,0,0,1195,1,38070,4160317,91,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
91,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1,38070,4160317,92,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
92,0,0,0,0,0,0,0,0,0,0,0,0,0,1397,1,38070,4160317,93,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
93,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,1,38070,4160317,94,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
94,0,0,0,0,0,0,0,0,0,0,0,0,0,1316,1,38070,4160317,95,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
95,0,0,0,0,0,0,0,0,0,0,0,0,0,1546,1,38070,4160317,96,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
96,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,1,38070,4160317,97,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
97,0,0,0,0,0,0,0,0,0,0,0,0,0,1439,1,38070,4160317,98,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
98,0,0,0,1,1,0,0,0,0,0,0,0,0,1340,1,38070,4160317,99,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
99,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,2,42129,4160317,100,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
100,0,0,0,0,0,0,0,0,0,0,0,0,0,1238,3,46485,4160317,101,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
101,0,0,0,0,0,0,0,0,0,1,1,0,0,1241,2,42129,4160317,102,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
102,0,0,0,0,0,0,0,0,0,0,0,0,0,1273,4,50775,4160317,103,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
103,0,0,0,0,0,0,0,0,0,0,0,0,0,1638,2,42294,4160317,104,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
104,0,0,0,0,0,0,0,0,0,0,0,0,0,1549,1,38070,4160317,105,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
105,0,0,0,0,0,0,0,0,0,0,0,0,0,1335,1,38070,4160317,106,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
106,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,1,38070,4160317,107,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
107,1,0,0,0,1,0,0,0,0,0,0,0,0,1507,1,38070,4160317,108,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
108,0,0,0,0,0,0,0,0,0,0,0,0,0,351,1,38070,4160317,109,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
109,0,0,0,0,0,0,0,0,0,0,0,0,0,1266,1,38070,4160317,110,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
110,0,0,0,0,0,0,0,0,0,0,0,0,0,1162,1,38070,4160317,111,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
111,0,0,0,0,0,0,0,0,0,0,0,0,0,1450,1,38070,4160317,112,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
112,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,1,38070,4160317,113,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
113,0,0,0,0,0,0,0,0,0,0,0,0,0,1434,1,38070,4160317,114,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
114,0,0,0,0,0,0,0,0,0,0,0,0,0,1582,1,38070,4160317,115,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
115,0,0,0,0,1,0,0,0,0,0,0,0,0,1128,1,38070,4160317,116,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
116,0,0,0,0,0,0,0,0,0,0,0,0,0,904,1,38070,4160317,117,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
117,0,0,0,0,1,0,0,0,0,0,0,0,0,1587,1,38070,4160317,118,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
118,0,0,0,0,1,0,0,0,0,0,0,2,0,1999,1,38070,4160317,119,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
119,0,0,0,0,0,0,0,0,0,0,0,0,0,1486,1,38070,4160317,120,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
120,0,0,0,0,0,0,0,0,0,1,1,0,0,1423,1,38070,4160317,121,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
121,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,1,38070,4160317,122,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
122,0,0,0,0,0,0,0,0,0,0,0,0,0,1287,1,38070,4160317,123,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
123,0,0,0,0,0,0,0,0,0,0,0,0,0,1717,1,38070,4160317,124,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
124,0,0,0,0,0,0,0,0,0,0,0,0,0,1276,1,38070,4160317,125,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
125,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,1,38070,4160317,126,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
126,0,0,0,0,0,0,0,0,0,0,0,2,0,1536,2,42162,4160317,127,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
127,0,0,0,0,0,0,0,0,0,0,0,1,0,1580,1,38070,4160317,128,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
128,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,3,46254,4160317,129,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
129,0,0,0,0,0,0,0,0,0,0,0,0,0,1931,1,38070,4160317,130,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
130,0,0,0,0,0,0,0,0,0,0,0,0,0,1803,1,38070,4160317,131,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
131,0,0,0,0,0,0,0,0,0,0,0,0,0,1276,1,38070,4160317,132,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
132,3,0,0,0,1,0,0,0,0,0,0,0,0,1619,1,38070,4160317,133,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
133,0,0,0,0,0,0,0,0,0,0,0,0,0,316,1,38070,4160317,134,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
134,0,0,0,0,0,0,0,0,0,0,0,0,0,991,1,38070,4160317,135,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
135,0,0,0,0,0,0,0,0,0,0,0,0,0,1178,1,38070,4160317,136,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
136,0,0,0,2,1,0,0,0,0,0,0,0,0,1289,1,38070,4160317,137,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
137,0,0,0,0,0,0,0,0,0,0,0,0,0,1258,1,38070,4160317,138,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
138,0,0,0,0,1,0,0,0,0,0,0,1,0,1373,1,38070,4160317,139,c:\Users\t1nipun\Desktop\BERDI\esa-data-bank_banque-donnees-ees\data\raw\pdfs\4160317.pdf
